,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
210827,2023-12-13 01:00:00 EST,100.92,102.36,25,22,68,-6.5,-1.4,-7,24100,1,0,-0.4,-1.4,1.01E-15,5.95E-02,1.12E-15,5.49E-02
210887,2023-12-13 02:00:00 EST,101.02,102.46,25,15,66,-7.9,-2.4,-7,24100,6,0,-1.1,-2.5,5.61E-16,8.75E-02,,
210947,2023-12-13 03:00:00 EST,101.08,102.52,25,19,62,-7.7,-1.4,-7,24100,7,0,-1.3,-2.8,3.44E-16,1.11E-01,,
211007,2023-12-13 04:00:00 EST,101.13,102.57,27,18,57,-8.8,-1.2,-6,24100,8,0,-1.2,-1.5,1.87E-16,1.70E-01,,
211067,2023-12-13 05:00:00 EST,101.16,102.61,25,14,60,-8.6,-1.7,-6,24100,8,0,-1.2,-1.7,2.28E-16,1.45E-01,,
211127,2023-12-13 06:00:00 EST,101.24,102.69,28,21,58,-8.9,-1.8,-8,24100,8,0,-1.3,-2,5.32E-16,9.30E-02,,
211187,2023-12-13 07:00:00 EST,101.26,102.71,26,17,57,-9.9,-2.5,-8,24100,3,0,-1.6,-2.5,5.60E-16,8.38E-02,,
211247,2023-12-13 08:00:00 EST,101.27,102.72,24,9,60,-9.7,-3.1,-7,24100,6,12,-2.4,-3.2,3.66E-16,1.12E-01,,
211307,2023-12-13 09:00:00 EST,101.34,102.79,24,16,64,-8.5,-2.5,-8,24100,6,171,-2.5,-3.2,1.66E-15,4.73E-02,,
211367,2023-12-13 10:00:00 EST,101.36,102.81,26,27,55,-9.2,-1.4,-8,24100,1,756,-1.3,-2.5,2.00E-15,4.18E-02,,
211427,2023-12-13 11:00:00 EST,101.4,102.85,28,35,53,-9.8,-1.5,-9,24100,5,936,-1,-1.5,4.40E-15,2.43E-02,,
211487,2023-12-13 12:00:00 EST,101.38,102.83,29,25,60,-8.4,-1.6,-8,24100,2,1105,-1.5,-2.1,3.35E-15,2.87E-02,,
